                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    391,                0.61959,                 1.2504,                0.38243,                 0.9606,                      1,                0.99996,                  0.995,                0.94639,                      1,                0.99996,                  0.995,                0.80888,                0.38023,                 1.0612,                0.23237,                0.83097,              0.0004556,              0.0004556,              0.0004556
                    392,                0.63749,                 1.2652,                0.39198,                0.96849,                0.99577,                      1,                  0.995,                0.94957,                0.99577,                      1,                  0.995,                0.81094,                0.37996,                 1.0602,                0.23154,                0.83054,             0.00045164,             0.00045164,             0.00045164
                    393,                0.60935,                 1.2396,                0.37347,                0.95339,                 0.9962,                      1,                  0.995,                0.94747,                 0.9962,                      1,                  0.995,                0.81216,                0.38171,                 1.0593,                0.23354,                 0.8312,             0.00044768,             0.00044768,             0.00044768
                    394,                0.62369,                 1.2652,                0.38848,                0.95709,                0.99631,                0.99975,                  0.995,                0.94643,                0.99631,                0.99975,                  0.995,                 0.8099,                0.37922,                 1.0598,                0.23188,                0.83111,             0.00044372,             0.00044372,             0.00044372
                    395,                0.62486,                 1.2356,                0.38931,                0.96204,                0.99631,                0.99968,                0.99496,                0.94552,                0.99631,                0.99968,                0.99496,                0.81109,                0.37769,                 1.0598,                0.23077,                0.83051,             0.00043976,             0.00043976,             0.00043976
                    396,                0.61799,                 1.2711,                0.44706,                0.95401,                0.99631,                0.99965,                  0.995,                0.94553,                0.99631,                0.99965,                  0.995,                0.81071,                0.37554,                 1.0584,                0.23037,                 0.8299,              0.0004358,              0.0004358,              0.0004358
                    397,                0.62958,                 1.2958,                0.38783,                0.96293,                0.99631,                0.99952,                0.99496,                0.94678,                0.99631,                0.99952,                0.99496,                0.81367,                0.37676,                  1.062,                0.23398,                 0.8302,             0.00043184,             0.00043184,             0.00043184
                    398,                0.62008,                 1.2734,                0.39835,                0.95108,                 0.9952,                      1,                  0.995,                0.94521,                 0.9952,                      1,                  0.995,                0.81213,                0.37472,                 1.0599,                0.23186,                0.83029,             0.00042788,             0.00042788,             0.00042788
                    399,                 0.6275,                 1.2869,                0.38785,                0.95884,                0.99953,                      1,                  0.995,                0.94647,                0.99953,                      1,                  0.995,                0.81405,                0.37426,                 1.0593,                0.23184,                0.83109,             0.00042392,             0.00042392,             0.00042392
                    400,                0.61942,                 1.2307,                0.38292,                0.95388,                      1,                 0.9991,                  0.995,                0.94786,                      1,                 0.9991,                  0.995,                0.81304,                0.37954,                  1.061,                0.23243,                0.83168,             0.00041996,             0.00041996,             0.00041996
                    401,                0.61201,                 1.2428,                0.38119,                0.95806,                0.99966,                      1,                  0.995,                0.94879,                0.99966,                      1,                  0.995,                0.81409,                0.37364,                 1.0586,                0.23176,                0.83028,               0.000416,               0.000416,               0.000416
                    402,                0.61162,                 1.2655,                0.38721,                0.95492,                0.99969,                      1,                  0.995,                0.94915,                0.99969,                      1,                  0.995,                0.81157,                0.37274,                 1.0554,                0.22987,                0.82995,             0.00041204,             0.00041204,             0.00041204
                    403,                0.61119,                 1.2177,                0.38661,                0.94786,                      1,                0.99867,                  0.995,                0.94561,                      1,                0.99867,                  0.995,                0.81112,                0.37189,                 1.0536,                0.23108,                0.82899,             0.00040808,             0.00040808,             0.00040808
                    404,                0.60476,                 1.2429,                0.37582,                0.94714,                0.99594,                      1,                  0.995,                0.94716,                0.99594,                      1,                  0.995,                0.80925,                0.37242,                 1.0515,                0.23253,                0.82835,             0.00040412,             0.00040412,             0.00040412
                    405,                0.60631,                 1.2298,                0.36789,                0.95713,                0.99596,                      1,                  0.995,                0.94537,                0.99596,                      1,                  0.995,                0.81216,                0.37272,                 1.0495,                0.23192,                0.82805,             0.00040016,             0.00040016,             0.00040016
                    406,                0.61612,                 1.2671,                 0.3766,                0.95255,                0.99987,                      1,                  0.995,                0.94293,                0.99987,                      1,                  0.995,                0.81316,                0.37295,                  1.048,                0.22901,                 0.8289,              0.0003962,              0.0003962,              0.0003962
                    407,                0.61384,                 1.2621,                0.37876,                0.94903,                0.99975,                      1,                  0.995,                0.94325,                0.99975,                      1,                  0.995,                 0.8111,                0.37241,                 1.0456,                0.22674,                0.82875,             0.00039224,             0.00039224,             0.00039224
                    408,                0.60255,                 1.2541,                0.37435,                0.94956,                 0.9978,                      1,                  0.995,                0.94562,                 0.9978,                      1,                  0.995,                0.81173,                0.37133,                 1.0437,                0.22794,                0.82757,             0.00038828,             0.00038828,             0.00038828
                    409,                0.62021,                  1.242,                0.38197,                0.95799,                0.99966,                      1,                  0.995,                  0.944,                0.99966,                      1,                  0.995,                0.81156,                0.37173,                 1.0429,                 0.2278,                0.82673,             0.00038432,             0.00038432,             0.00038432
                    410,                0.60253,                 1.2494,                0.37206,                0.95036,                0.99987,                      1,                  0.995,                0.94518,                0.99987,                      1,                  0.995,                0.81412,                0.37362,                  1.044,                 0.2291,                0.82703,             0.00038036,             0.00038036,             0.00038036
                    411,                0.59942,                 1.2561,                0.37519,                0.94472,                0.99872,                      1,                  0.995,                0.94651,                0.99872,                      1,                  0.995,                0.81003,                0.37166,                 1.0438,                0.22831,                0.82668,              0.0003764,              0.0003764,              0.0003764
                    412,                0.60994,                 1.2281,                0.37465,                0.95017,                0.99905,                      1,                  0.995,                0.94514,                0.99905,                      1,                  0.995,                0.81229,                0.37069,                 1.0411,                0.22713,                0.82665,             0.00037244,             0.00037244,             0.00037244
                    413,                0.61019,                 1.2477,                0.37743,                0.94778,                0.99903,                      1,                  0.995,                0.94699,                0.99903,                      1,                  0.995,                0.81089,                0.36854,                 1.0419,                0.22801,                0.82609,             0.00036848,             0.00036848,             0.00036848
                    414,                0.58674,                 1.2136,                 0.3789,                0.93308,                0.99924,                      1,                  0.995,                0.95045,                0.99924,                      1,                  0.995,                0.81122,                0.36584,                 1.0388,                0.22774,                0.82542,             0.00036452,             0.00036452,             0.00036452
                    415,                0.60402,                 1.2247,                0.36397,                0.95952,                0.99967,                      1,                  0.995,                0.95151,                0.99967,                      1,                  0.995,                0.81085,                0.36302,                 1.0377,                0.22619,                 0.8248,             0.00036056,             0.00036056,             0.00036056
                    416,                0.59877,                 1.2403,                   0.37,                0.95286,                0.99968,                      1,                  0.995,                0.95073,                0.99968,                      1,                  0.995,                0.81432,                0.36249,                 1.0364,                0.22689,                0.82467,              0.0003566,              0.0003566,              0.0003566
                    417,                0.60917,                 1.2252,                0.37415,                0.94864,                0.99967,                      1,                  0.995,                0.95062,                0.99967,                      1,                  0.995,                  0.815,                0.36158,                  1.034,                0.22733,                0.82407,             0.00035264,             0.00035264,             0.00035264
                    418,                0.61462,                 1.2684,                0.38056,                0.95307,                0.99973,                      1,                  0.995,                0.94679,                0.99973,                      1,                  0.995,                0.81565,                0.36262,                 1.0343,                0.22844,                0.82388,             0.00034868,             0.00034868,             0.00034868
                    419,                0.60193,                 1.2166,                0.37071,                0.95161,                      1,                0.99945,                  0.995,                 0.9488,                      1,                0.99945,                  0.995,                 0.8158,                0.36404,                 1.0346,                0.22979,                0.82407,             0.00034472,             0.00034472,             0.00034472
                    420,                0.59976,                 1.2189,                0.36278,                0.94978,                      1,                0.99919,                  0.995,                0.94841,                      1,                0.99919,                  0.995,                0.81464,                0.36032,                  1.033,                0.23007,                 0.8229,             0.00034076,             0.00034076,             0.00034076
                    421,                0.58955,                  1.218,                0.37149,                0.95688,                 0.9998,                      1,                  0.995,                0.95284,                 0.9998,                      1,                  0.995,                0.81218,                0.35872,                 1.0337,                0.22955,                 0.8224,              0.0003368,              0.0003368,              0.0003368
                    422,                0.59532,                 1.2295,                0.37123,                0.94403,                      1,                0.99994,                  0.995,                0.95169,                      1,                0.99994,                  0.995,                0.81311,                0.36059,                 1.0333,                0.22867,                0.82237,             0.00033284,             0.00033284,             0.00033284
                    423,                0.61336,                 1.2603,                0.37983,                0.95363,                0.99959,                      1,                  0.995,                0.95247,                0.99959,                      1,                  0.995,                0.81368,                0.36067,                 1.0332,                0.22823,                0.82253,             0.00032888,             0.00032888,             0.00032888
                    424,                0.60364,                 1.2326,                0.36433,                0.95012,                0.99896,                      1,                  0.995,                0.95267,                0.99896,                      1,                  0.995,                0.81359,                0.35887,                 1.0334,                 0.2302,                0.82156,             0.00032492,             0.00032492,             0.00032492
                    425,                0.59118,                 1.2124,                0.37018,                0.93797,                0.99894,                      1,                  0.995,                0.95476,                0.99894,                      1,                  0.995,                0.81514,                0.35949,                 1.0326,                0.22831,                0.82216,             0.00032096,             0.00032096,             0.00032096
                    426,                0.58913,                  1.239,                0.36145,                 0.9388,                0.99898,                      1,                  0.995,                 0.9564,                0.99898,                      1,                  0.995,                0.81442,                0.35911,                 1.0322,                0.22605,                0.82234,               0.000317,               0.000317,               0.000317
                    427,                0.59821,                 1.2815,                0.37372,                0.93832,                0.99912,                      1,                  0.995,                0.95549,                0.99912,                      1,                  0.995,                0.81548,                0.35859,                 1.0308,                0.22365,                0.82261,             0.00031304,             0.00031304,             0.00031304
                    428,                0.58247,                 1.2249,                0.37342,                0.93398,                0.99929,                      1,                  0.995,                 0.9546,                0.99929,                      1,                  0.995,                0.81566,                 0.3559,                  1.031,                0.22308,                0.82188,             0.00030908,             0.00030908,             0.00030908
                    429,                0.58045,                  1.218,                0.36243,                0.94245,                0.99921,                      1,                  0.995,                0.95524,                0.99921,                      1,                  0.995,                0.81603,                0.35576,                 1.0307,                0.22353,                0.82198,             0.00030512,             0.00030512,             0.00030512
                    430,                0.58997,                 1.1946,                0.36792,                0.94018,                0.99818,                      1,                  0.995,                0.95133,                0.99818,                      1,                  0.995,                0.81527,                0.35479,                 1.0305,                0.22299,                 0.8213,             0.00030116,             0.00030116,             0.00030116
                    431,                0.58203,                 1.2433,                0.35872,                0.93826,                0.99776,                      1,                  0.995,                0.95312,                0.99776,                      1,                  0.995,                0.81602,                0.35309,                   1.03,                0.22325,                0.82082,              0.0002972,              0.0002972,              0.0002972
                    432,                0.59118,                 1.2125,                0.36295,                0.94371,                0.99859,                      1,                  0.995,                0.95155,                0.99859,                      1,                  0.995,                0.81638,                0.35057,                 1.0304,                0.22372,                0.82026,             0.00029324,             0.00029324,             0.00029324
                    433,                0.58048,                 1.1989,                0.36243,                0.94071,                0.99897,                      1,                  0.995,                0.95138,                0.99897,                      1,                  0.995,                0.81373,                0.34991,                 1.0297,                0.22605,                0.82025,             0.00028928,             0.00028928,             0.00028928
                    434,                0.58768,                 1.2218,                 0.3722,                0.94147,                      1,                 0.9997,                  0.995,                0.95305,                      1,                 0.9997,                  0.995,                0.81488,                0.35075,                 1.0291,                0.22684,                0.82044,             0.00028532,             0.00028532,             0.00028532
                    435,                0.57609,                 1.2232,                0.34953,                0.93376,                0.99578,                      1,                  0.995,                0.95357,                0.99578,                      1,                  0.995,                0.81417,                0.35045,                 1.0281,                0.22689,                0.82026,             0.00028136,             0.00028136,             0.00028136
                    436,                0.59992,                 1.2803,                0.38036,                 0.9546,                0.99901,                      1,                  0.995,                0.95441,                0.99901,                      1,                  0.995,                0.81894,                0.35014,                 1.0269,                0.22499,                0.82013,              0.0002774,              0.0002774,              0.0002774
                    437,                0.59821,                 1.2514,                 0.3669,                0.95397,                 0.9992,                      1,                  0.995,                0.95307,                 0.9992,                      1,                  0.995,                0.81816,                 0.3505,                 1.0262,                0.22361,                0.81969,             0.00027344,             0.00027344,             0.00027344
                    438,                0.57741,                 1.1704,                0.35649,                0.94073,                0.99916,                      1,                  0.995,                0.95573,                0.99916,                      1,                  0.995,                0.81644,                0.35101,                 1.0261,                0.22244,                0.82006,             0.00026948,             0.00026948,             0.00026948
                    439,                 0.5959,                 1.2354,                0.36299,                0.94307,                0.99961,                      1,                  0.995,                0.95571,                0.99961,                      1,                  0.995,                 0.8177,                0.35005,                 1.0257,                0.22229,                0.81969,             0.00026552,             0.00026552,             0.00026552
                    440,                0.58317,                 1.2386,                0.36504,                0.94352,                0.99958,                      1,                  0.995,                0.95366,                0.99958,                      1,                  0.995,                0.81839,                0.34911,                 1.0245,                0.22152,                0.81964,             0.00026156,             0.00026156,             0.00026156
                    441,                0.57159,                 1.1996,                0.35175,                0.94183,                0.99954,                      1,                  0.995,                0.95424,                0.99954,                      1,                  0.995,                0.81811,                0.34951,                 1.0232,                0.22272,                0.81975,              0.0002576,              0.0002576,              0.0002576
                    442,                0.57957,                 1.2282,                0.36606,                0.94685,                0.99951,                      1,                  0.995,                0.95154,                0.99951,                      1,                  0.995,                0.81935,                0.34984,                 1.0227,                0.22343,                 0.8195,             0.00025364,             0.00025364,             0.00025364
                    443,                0.58082,                  1.234,                0.35816,                0.93857,                0.99939,                      1,                  0.995,                0.95226,                0.99939,                      1,                  0.995,                0.81826,                0.34838,                 1.0221,                 0.2223,                0.81898,             0.00024968,             0.00024968,             0.00024968
                    444,                0.57897,                 1.1987,                0.35735,                0.93632,                0.99924,                      1,                  0.995,                0.95682,                0.99924,                      1,                  0.995,                0.81927,                0.34887,                 1.0215,                0.22348,                0.81929,             0.00024572,             0.00024572,             0.00024572
                    445,                0.58916,                 1.2336,                0.37192,                0.94042,                0.99916,                      1,                  0.995,                0.95471,                0.99916,                      1,                  0.995,                0.81987,                0.34854,                  1.022,                0.22259,                0.81841,             0.00024176,             0.00024176,             0.00024176
                    446,                0.58985,                  1.252,                0.36892,                0.94768,                0.99927,                      1,                  0.995,                0.95435,                0.99927,                      1,                  0.995,                0.81844,                0.34963,                 1.0215,                0.22254,                0.81847,              0.0002378,              0.0002378,              0.0002378
                    447,                0.58223,                 1.1983,                 0.3558,                0.94033,                0.99919,                      1,                  0.995,                 0.9546,                0.99919,                      1,                  0.995,                0.82022,                  0.351,                 1.0206,                0.22351,                0.81885,             0.00023384,             0.00023384,             0.00023384
                    448,                0.58983,                 1.2369,                0.36049,                0.95319,                      1,                0.99987,                  0.995,                0.95553,                      1,                0.99987,                  0.995,                0.81913,                0.34954,                 1.0203,                0.22248,                0.81831,             0.00022988,             0.00022988,             0.00022988
                    449,                0.56895,                 1.2059,                0.35684,                0.93933,                      1,                0.99984,                  0.995,                 0.9545,                      1,                0.99984,                  0.995,                0.81842,                0.35003,                 1.0196,                0.22226,                0.81865,             0.00022592,             0.00022592,             0.00022592
                    450,                0.58705,                 1.2126,                0.36309,                0.93708,                0.99933,                      1,                  0.995,                0.95563,                0.99933,                      1,                  0.995,                0.81833,                0.35008,                 1.0187,                0.22208,                0.81892,             0.00022196,             0.00022196,             0.00022196
                    451,                0.58919,                 1.2398,                0.35862,                 0.9371,                0.99916,                      1,                  0.995,                0.95572,                0.99916,                      1,                  0.995,                0.81862,                 0.3495,                 1.0196,                0.22304,                 0.8183,               0.000218,               0.000218,               0.000218
                    452,                0.58695,                 1.2032,                 0.3631,                0.94349,                0.99877,                      1,                  0.995,                0.95407,                0.99877,                      1,                  0.995,                 0.8174,                0.34992,                 1.0196,                0.22214,                0.81819,             0.00021404,             0.00021404,             0.00021404
                    453,                 0.5892,                 1.2144,                0.37217,                0.95029,                0.99891,                      1,                  0.995,                0.95647,                0.99891,                      1,                  0.995,                0.81818,                0.34961,                 1.0186,                0.22279,                0.81821,             0.00021008,             0.00021008,             0.00021008
                    454,                0.58024,                 1.2057,                0.35838,                0.95094,                0.99859,                      1,                  0.995,                0.95615,                0.99859,                      1,                  0.995,                0.81935,                0.34902,                 1.0177,                0.22318,                0.81831,             0.00020612,             0.00020612,             0.00020612
                    455,                0.58164,                 1.1982,                 0.3608,                0.94334,                0.99775,                      1,                  0.995,                0.95528,                0.99775,                      1,                  0.995,                0.81911,                0.34837,                 1.0174,                 0.2237,                0.81797,             0.00020216,             0.00020216,             0.00020216
                    456,                0.58108,                 1.2247,                0.35948,                0.94729,                 0.9986,                      1,                  0.995,                0.95405,                 0.9986,                      1,                  0.995,                0.81846,                0.34754,                 1.0168,                0.22339,                0.81767,              0.0001982,              0.0001982,              0.0001982
                    457,                0.55367,                 1.2029,                 0.3484,                0.92877,                0.99748,                      1,                  0.995,                0.95457,                0.99748,                      1,                  0.995,                 0.8202,                0.34787,                 1.0159,                0.22277,                0.81768,             0.00019424,             0.00019424,             0.00019424
                    458,                0.57698,                 1.1985,                0.36569,                0.93509,                0.99838,                      1,                  0.995,                0.95463,                0.99838,                      1,                  0.995,                0.82094,                0.34636,                 1.0155,                0.22179,                0.81764,             0.00019028,             0.00019028,             0.00019028
                    459,                0.57432,                 1.2122,                0.36195,                0.93531,                 0.9988,                      1,                  0.995,                0.95175,                 0.9988,                      1,                  0.995,                0.82183,                0.34685,                 1.0151,                0.22055,                0.81758,             0.00018632,             0.00018632,             0.00018632
                    460,                0.57993,                 1.2294,                0.37037,                0.94458,                0.99895,                      1,                  0.995,                 0.9531,                0.99895,                      1,                  0.995,                0.82141,                0.34802,                 1.0146,                 0.2203,                0.81757,             0.00018236,             0.00018236,             0.00018236
                    461,                0.56945,                  1.177,                0.35342,                0.92719,                0.99897,                      1,                  0.995,                0.95343,                0.99897,                      1,                  0.995,                0.82082,                0.34762,                  1.015,                0.21904,                0.81731,              0.0001784,              0.0001784,              0.0001784
                    462,                0.57706,                 1.2057,                0.35713,                0.93405,                  0.999,                      1,                  0.995,                0.95318,                  0.999,                      1,                  0.995,                0.82087,                0.34638,                 1.0141,                0.21998,                0.81726,             0.00017444,             0.00017444,             0.00017444
                    463,                0.56487,                  1.171,                0.35947,                 0.9362,                0.99889,                      1,                  0.995,                0.95556,                0.99889,                      1,                  0.995,                0.81943,                0.34641,                 1.0139,                0.22073,                0.81728,             0.00017048,             0.00017048,             0.00017048
                    464,                0.56224,                 1.2165,                0.35234,                0.93152,                0.99845,                      1,                  0.995,                0.95751,                0.99845,                      1,                  0.995,                0.81921,                 0.3455,                 1.0145,                0.22172,                0.81677,             0.00016652,             0.00016652,             0.00016652
                    465,                0.56245,                 1.2126,                0.35165,                0.93788,                0.99712,                      1,                  0.995,                0.95611,                0.99712,                      1,                  0.995,                0.82035,                0.34554,                 1.0138,                0.22119,                0.81692,             0.00016256,             0.00016256,             0.00016256
                    466,                0.57052,                  1.216,                0.36796,                  0.935,                0.99919,                      1,                  0.995,                0.95666,                0.99919,                      1,                  0.995,                0.81856,                0.34447,                 1.0133,                0.22063,                0.81662,              0.0001586,              0.0001586,              0.0001586
                    467,                 0.5707,                 1.2012,                0.36314,                0.94157,                0.99721,                      1,                  0.995,                 0.9581,                0.99721,                      1,                  0.995,                0.81795,                0.34536,                 1.0122,                0.22093,                0.81687,             0.00015464,             0.00015464,             0.00015464
                    468,                0.56807,                 1.1971,                0.34503,                0.93101,                0.99984,                      1,                  0.995,                0.95661,                0.99984,                      1,                  0.995,                0.81649,                0.34394,                 1.0122,                 0.2202,                0.81696,             0.00015068,             0.00015068,             0.00015068
                    469,                0.57812,                 1.1873,                0.35693,                0.94425,                0.99959,                      1,                  0.995,                0.95628,                0.99959,                      1,                  0.995,                0.81802,                0.34346,                 1.0127,                0.22007,                0.81642,             0.00014672,             0.00014672,             0.00014672
                    470,                0.56607,                 1.2037,                0.35544,                0.93152,                 0.9963,                      1,                  0.995,                0.95521,                 0.9963,                      1,                  0.995,                0.81714,                0.34235,                 1.0121,                0.21964,                0.81617,             0.00014276,             0.00014276,             0.00014276
                    471,                0.56576,                 1.1953,                0.34738,                0.93065,                0.99597,                      1,                  0.995,                0.95642,                0.99597,                      1,                  0.995,                0.81757,                0.34186,                 1.0119,                0.21971,                  0.816,              0.0001388,              0.0001388,              0.0001388
                    472,                0.56112,                 1.1917,                0.35288,                0.92852,                0.99596,                      1,                  0.995,                0.95542,                0.99596,                      1,                  0.995,                0.81897,                0.34133,                  1.012,                 0.2181,                0.81597,             0.00013484,             0.00013484,             0.00013484
                    473,                0.56241,                 1.1722,                0.35677,                0.93242,                0.99598,                      1,                  0.995,                0.95544,                0.99598,                      1,                  0.995,                0.82058,                0.34144,                 1.0111,                0.21909,                  0.816,             0.00013088,             0.00013088,             0.00013088
                    474,                 0.5735,                 1.2146,                0.34953,                0.94281,                0.99598,                      1,                  0.995,                 0.9557,                0.99598,                      1,                  0.995,                0.81931,                 0.3414,                 1.0109,                0.21871,                0.81604,             0.00012692,             0.00012692,             0.00012692
                    475,                0.57476,                 1.2136,                 0.3574,                0.93357,                0.99599,                      1,                  0.995,                0.95522,                0.99599,                      1,                  0.995,                0.81934,                0.34096,                 1.0112,                0.21883,                0.81572,             0.00012296,             0.00012296,             0.00012296
                    476,                0.56944,                 1.1839,                0.35421,                0.93554,                0.99596,                      1,                  0.995,                0.95745,                0.99596,                      1,                  0.995,                0.82014,                0.33986,                 1.0111,                0.21846,                0.81538,               0.000119,               0.000119,               0.000119
                    477,                 0.5677,                 1.2364,                0.35569,                0.93231,                0.99625,                      1,                  0.995,                0.95862,                0.99625,                      1,                  0.995,                0.81756,                0.33838,                 1.0111,                0.21755,                0.81502,             0.00011504,             0.00011504,             0.00011504
                    478,                 0.5708,                 1.2132,                0.35114,                0.94069,                0.99887,                      1,                  0.995,                0.95788,                0.99887,                      1,                  0.995,                0.81673,                0.33802,                  1.011,                0.21729,                0.81483,             0.00011108,             0.00011108,             0.00011108
                    479,                0.54648,                 1.1981,                0.34244,                0.93141,                0.99928,                      1,                  0.995,                0.95791,                0.99928,                      1,                  0.995,                0.81693,                 0.3375,                 1.0107,                0.21682,                0.81479,             0.00010712,             0.00010712,             0.00010712
                    480,                0.54671,                 1.1883,                0.34042,                0.92293,                 0.9992,                      1,                  0.995,                0.95646,                 0.9992,                      1,                  0.995,                0.81783,                0.33659,                 1.0108,                0.21644,                 0.8145,             0.00010316,             0.00010316,             0.00010316
                    481,                0.56623,                 1.1991,                0.34604,                0.92808,                0.99931,                      1,                  0.995,                0.95716,                0.99931,                      1,                  0.995,                0.81722,                0.33659,                 1.0107,                0.21594,                0.81429,               9.92e-05,               9.92e-05,               9.92e-05
                    482,                0.57678,                 1.2361,                   0.36,                 0.9406,                0.99937,                      1,                  0.995,                0.95774,                0.99937,                      1,                  0.995,                0.81827,                0.33572,                 1.0101,                0.21655,                0.81409,              9.524e-05,              9.524e-05,              9.524e-05
                    483,                0.56349,                 1.1824,                0.35454,                0.93757,                0.99943,                      1,                  0.995,                0.95673,                0.99943,                      1,                  0.995,                0.81959,                0.33514,                 1.0101,                0.21635,                0.81384,              9.128e-05,              9.128e-05,              9.128e-05
                    484,                0.55662,                 1.2053,                0.35584,                0.93669,                0.99949,                      1,                  0.995,                0.95781,                0.99949,                      1,                  0.995,                0.81796,                0.33458,                   1.01,                0.21696,                0.81381,              8.732e-05,              8.732e-05,              8.732e-05
