                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    404,                0.66849,                 0.7422,                0.44737,                0.98603,                 0.9995,                      1,                  0.995,                0.92076,                 0.9995,                      1,                  0.995,                 0.7678,                0.45105,                0.47798,                0.25787,                0.87927,              0.0020206,              0.0020206,              0.0020206
                    405,                  0.649,                0.71199,                0.42253,                0.97127,                0.99952,                      1,                  0.995,                0.91964,                0.99952,                      1,                  0.995,                 0.7681,                0.44988,                0.47791,                0.25844,                0.87901,              0.0020008,              0.0020008,              0.0020008
                    406,                0.64346,                0.69797,                0.40919,                0.98245,                0.99958,                      1,                  0.995,                0.92034,                0.99958,                      1,                  0.995,                0.76745,                0.44987,                0.47786,                 0.2579,                 0.8788,               0.001981,               0.001981,               0.001981
                    407,                0.66452,                0.71831,                0.43138,                0.98606,                0.99966,                      1,                  0.995,                0.92072,                0.99966,                      1,                  0.995,                0.76829,                0.44886,                0.47784,                0.25737,                0.87849,              0.0019612,              0.0019612,              0.0019612
                    408,                0.64922,                 0.7402,                0.42817,                0.99051,                0.99961,                      1,                  0.995,                0.92079,                0.99961,                      1,                  0.995,                0.76758,                0.44819,                0.47773,                0.25729,                0.87835,              0.0019414,              0.0019414,              0.0019414
                    409,                0.65458,                0.71255,                0.44089,                0.98181,                0.99962,                      1,                  0.995,                0.92144,                0.99962,                      1,                  0.995,                0.76887,                 0.4482,                0.47759,                0.25714,                0.87807,              0.0019216,              0.0019216,              0.0019216
                    410,                0.67545,                 0.7287,                0.45313,                0.99286,                0.99956,                      1,                  0.995,                0.92109,                0.99956,                      1,                  0.995,                0.76836,                0.44762,                0.47748,                0.25738,                0.87776,              0.0019018,              0.0019018,              0.0019018
                    411,                0.63725,                0.70155,                0.42982,                0.97364,                0.99957,                      1,                  0.995,                0.92163,                0.99957,                      1,                  0.995,                0.76746,                0.44722,                0.47738,                0.25717,                0.87755,               0.001882,               0.001882,               0.001882
                    412,                0.65928,                0.67744,                0.42683,                0.98774,                0.99957,                      1,                  0.995,                0.92033,                0.99957,                      1,                  0.995,                0.76826,                0.44674,                0.47728,                0.25707,                0.87737,              0.0018622,              0.0018622,              0.0018622
                    413,                0.61561,                0.71294,                0.40273,                0.95512,                0.99962,                      1,                  0.995,                0.92286,                0.99962,                      1,                  0.995,                0.76833,                0.44627,                0.47721,                0.25704,                0.87716,              0.0018424,              0.0018424,              0.0018424
                    414,                 0.6478,                0.70102,                0.42082,                0.97922,                0.99963,                      1,                  0.995,                0.92271,                0.99963,                      1,                  0.995,                0.76867,                0.44555,                0.47712,                0.25688,                0.87682,              0.0018226,              0.0018226,              0.0018226
                    415,                0.64486,                0.69302,                0.44245,                0.98134,                0.99964,                      1,                  0.995,                0.92316,                0.99964,                      1,                  0.995,                0.76952,                 0.4451,                  0.477,                0.25675,                 0.8766,              0.0018028,              0.0018028,              0.0018028
                    416,                0.66081,                0.71611,                0.42004,                0.98672,                0.99964,                      1,                  0.995,                0.92398,                0.99964,                      1,                  0.995,                0.76857,                0.44504,                0.47676,                0.25707,                0.87639,               0.001783,               0.001783,               0.001783
                    417,                0.64845,                0.71076,                0.42752,                0.98481,                 0.9997,                      1,                  0.995,                0.92344,                 0.9997,                      1,                  0.995,                0.76966,                0.44487,                0.47656,                0.25678,                0.87614,              0.0017632,              0.0017632,              0.0017632
                    418,                0.66168,                 0.7073,                0.43585,                0.98619,                0.99972,                      1,                  0.995,                0.92363,                0.99972,                      1,                  0.995,                0.76951,                0.44421,                0.47641,                0.25601,                0.87591,              0.0017434,              0.0017434,              0.0017434
                    419,                0.65592,                0.70541,                0.44432,                0.99966,                0.99975,                      1,                  0.995,                0.92298,                0.99975,                      1,                  0.995,                0.76982,                0.44361,                0.47617,                0.25614,                0.87565,              0.0017236,              0.0017236,              0.0017236
                    420,                0.64322,                0.71937,                0.41414,                0.97391,                0.99973,                      1,                  0.995,                0.92311,                0.99973,                      1,                  0.995,                0.76918,                0.44321,                 0.4759,                0.25525,                 0.8753,              0.0017038,              0.0017038,              0.0017038
                    421,                0.63895,                0.69721,                 0.4132,                0.98125,                0.99976,                      1,                  0.995,                0.92356,                0.99976,                      1,                  0.995,                0.77117,                0.44272,                0.47571,                0.25525,                0.87519,               0.001684,               0.001684,               0.001684
                    422,                0.65167,                0.70088,                0.42981,                0.98705,                0.99974,                      1,                  0.995,                 0.9253,                0.99974,                      1,                  0.995,                0.77049,                0.44274,                 0.4755,                0.25521,                0.87497,              0.0016642,              0.0016642,              0.0016642
                    423,                0.64598,                0.70758,                0.40835,                0.97239,                0.99975,                      1,                  0.995,                0.92426,                0.99975,                      1,                  0.995,                0.77043,                0.44209,                0.47534,                0.25487,                0.87472,              0.0016444,              0.0016444,              0.0016444
                    424,                0.63678,                0.72449,                0.42892,                 0.9882,                0.99975,                      1,                  0.995,                0.92435,                0.99975,                      1,                  0.995,                0.77123,                0.44195,                0.47528,                0.25553,                0.87455,              0.0016246,              0.0016246,              0.0016246
                    425,                0.65158,                 0.6872,                 0.4118,                0.98807,                0.99976,                      1,                  0.995,                0.92556,                0.99976,                      1,                  0.995,                0.77139,                0.44179,                0.47515,                 0.2547,                0.87431,              0.0016048,              0.0016048,              0.0016048
                    426,                0.63893,                0.68225,                0.42768,                0.97783,                0.99973,                      1,                  0.995,                0.92458,                0.99973,                      1,                  0.995,                0.77099,                 0.4413,                0.47499,                0.25413,                0.87409,               0.001585,               0.001585,               0.001585
                    427,                 0.6187,                0.69572,                 0.4066,                0.95902,                0.99972,                      1,                  0.995,                 0.9236,                0.99972,                      1,                  0.995,                 0.7715,                0.44106,                0.47477,                0.25394,                0.87389,              0.0015652,              0.0015652,              0.0015652
                    428,                0.64352,                0.70452,                0.42818,                0.97476,                0.99972,                      1,                  0.995,                0.92549,                0.99972,                      1,                  0.995,                0.77059,                0.44047,                0.47455,                0.25408,                0.87357,              0.0015454,              0.0015454,              0.0015454
                    429,                0.60417,                0.69221,                0.39119,                0.95198,                0.99969,                      1,                  0.995,                0.92478,                0.99969,                      1,                  0.995,                0.77238,                 0.4401,                0.47427,                0.25392,                0.87324,              0.0015256,              0.0015256,              0.0015256
                    430,                0.63016,                0.70967,                0.42625,                0.97427,                0.99969,                      1,                  0.995,                 0.9249,                0.99969,                      1,                  0.995,                0.77203,                0.43947,                0.47401,                0.25357,                0.87302,              0.0015058,              0.0015058,              0.0015058
                    431,                0.61608,                0.70967,                0.40174,                0.96029,                 0.9997,                      1,                  0.995,                0.92494,                 0.9997,                      1,                  0.995,                0.77208,                0.43902,                0.47387,                0.25326,                0.87284,               0.001486,               0.001486,               0.001486
                    432,                0.64114,                0.70106,                0.42441,                0.98278,                0.99969,                      1,                  0.995,                0.92679,                0.99969,                      1,                  0.995,                0.77295,                0.43856,                0.47372,                0.25325,                0.87253,              0.0014662,              0.0014662,              0.0014662
                    433,                0.62199,                0.67706,                0.39998,                0.97079,                0.99969,                      1,                  0.995,                0.92604,                0.99969,                      1,                  0.995,                0.77335,                0.43829,                0.47357,                0.25305,                0.87223,              0.0014464,              0.0014464,              0.0014464
                    434,                0.63106,                0.72978,                0.41306,                0.96528,                0.99969,                      1,                  0.995,                0.92838,                0.99969,                      1,                  0.995,                0.77247,                0.43753,                0.47341,                0.25267,                0.87197,              0.0014266,              0.0014266,              0.0014266
                    435,                0.60778,                0.69153,                0.38831,                 0.9581,                 0.9997,                      1,                  0.995,                0.92747,                 0.9997,                      1,                  0.995,                0.77257,                0.43727,                0.47325,                0.25348,                0.87167,              0.0014068,              0.0014068,              0.0014068
                    436,                0.61329,                0.70146,                 0.4028,                0.96813,                 0.9997,                      1,                  0.995,                0.92694,                 0.9997,                      1,                  0.995,                0.77206,                0.43687,                0.47312,                 0.2522,                0.87136,               0.001387,               0.001387,               0.001387
                    437,                0.62718,                0.69827,                0.41309,                0.97549,                0.99969,                      1,                  0.995,                0.92622,                0.99969,                      1,                  0.995,                 0.7724,                 0.4364,                0.47297,                0.25249,                0.87112,              0.0013672,              0.0013672,              0.0013672
                    438,                0.61393,                0.69247,                0.39401,                0.97129,                0.99967,                      1,                  0.995,                0.92876,                0.99967,                      1,                  0.995,                0.77248,                0.43594,                0.47277,                0.25206,                0.87089,              0.0013474,              0.0013474,              0.0013474
                    439,                0.62706,                0.72297,                0.40968,                0.98055,                0.99967,                      1,                  0.995,                0.92933,                0.99967,                      1,                  0.995,                0.77247,                 0.4354,                0.47256,                0.25214,                0.87069,              0.0013276,              0.0013276,              0.0013276
                    440,                0.62155,                 0.6756,                0.42452,                0.96189,                0.99967,                      1,                  0.995,                0.92892,                0.99967,                      1,                  0.995,                0.77157,                0.43545,                0.47237,                0.25236,                0.87044,              0.0013078,              0.0013078,              0.0013078
                    441,                0.61744,                0.68514,                 0.3997,                 0.9761,                0.99967,                      1,                  0.995,                0.92895,                0.99967,                      1,                  0.995,                0.77281,                0.43472,                0.47209,                0.25169,                0.87023,               0.001288,               0.001288,               0.001288
                    442,                0.62694,                0.70244,                0.41763,                0.96958,                0.99967,                      1,                  0.995,                0.92987,                0.99967,                      1,                  0.995,                0.77342,                0.43408,                0.47192,                0.25128,                 0.8699,              0.0012682,              0.0012682,              0.0012682
                    443,                0.60557,                 0.7014,                0.40217,                0.96259,                0.99964,                      1,                  0.995,                0.93058,                0.99964,                      1,                  0.995,                0.77285,                0.43353,                0.47173,                0.25085,                0.86965,              0.0012484,              0.0012484,              0.0012484
                    444,                0.61195,                0.67958,                0.40122,                0.95833,                0.99963,                      1,                  0.995,                0.93048,                0.99963,                      1,                  0.995,                0.77361,                0.43322,                0.47161,                0.25082,                0.86932,              0.0012286,              0.0012286,              0.0012286
                    445,                0.60486,                0.72303,                0.39309,                0.95654,                0.99964,                      1,                  0.995,                0.93077,                0.99964,                      1,                  0.995,                0.77238,                0.43268,                0.47141,                0.25084,                0.86917,              0.0012088,              0.0012088,              0.0012088
                    446,                0.59501,                0.68869,                 0.3885,                0.95133,                0.99961,                      1,                  0.995,                0.92945,                0.99961,                      1,                  0.995,                0.77276,                0.43226,                0.47125,                0.25036,                0.86888,               0.001189,               0.001189,               0.001189
                    447,                 0.5966,                0.69572,                0.38958,                0.95903,                0.99963,                      1,                  0.995,                0.93032,                0.99963,                      1,                  0.995,                0.77309,                0.43202,                 0.4711,                0.25009,                 0.8687,              0.0011692,              0.0011692,              0.0011692
                    448,                0.62191,                0.70534,                0.39744,                 0.9588,                0.99963,                      1,                  0.995,                0.93112,                0.99963,                      1,                  0.995,                0.77297,                0.43144,                0.47093,                0.24995,                0.86853,              0.0011494,              0.0011494,              0.0011494
                    449,                0.61474,                0.70159,                0.38814,                0.96866,                0.99962,                      1,                  0.995,                0.92925,                0.99962,                      1,                  0.995,                0.77381,                0.43157,                0.47076,                0.25051,                0.86832,              0.0011296,              0.0011296,              0.0011296
                    450,                 0.6127,                0.68889,                0.40384,                 0.9612,                0.99962,                      1,                  0.995,                0.92889,                0.99962,                      1,                  0.995,                0.77505,                0.43072,                0.47052,                0.25033,                0.86809,              0.0011098,              0.0011098,              0.0011098
                    451,                0.61379,                0.71624,                0.40502,                0.98109,                 0.9996,                      1,                  0.995,                0.92988,                 0.9996,                      1,                  0.995,                0.77546,                 0.4304,                0.47036,                0.25118,                0.86802,                0.00109,                0.00109,                0.00109
                    452,                0.60479,                 0.7022,                0.40815,                0.97793,                0.99961,                      1,                  0.995,                0.92945,                0.99961,                      1,                  0.995,                0.77627,                0.43031,                0.47018,                0.25048,                0.86777,              0.0010702,              0.0010702,              0.0010702
                    453,                0.60734,                 0.6751,                 0.4253,                0.97092,                 0.9996,                      1,                  0.995,                0.92836,                 0.9996,                      1,                  0.995,                0.77555,                0.42969,                0.47005,                0.25065,                0.86744,              0.0010504,              0.0010504,              0.0010504
                    454,                0.61295,                0.68739,                0.40112,                0.96693,                0.99959,                      1,                  0.995,                0.92894,                0.99959,                      1,                  0.995,                0.77652,                0.42953,                0.46981,                0.25123,                0.86734,              0.0010306,              0.0010306,              0.0010306
                    455,                0.60085,                0.70804,                0.39365,                0.95309,                0.99959,                      1,                  0.995,                0.92852,                0.99959,                      1,                  0.995,                0.77626,                 0.4288,                0.46968,                 0.2509,                0.86696,              0.0010108,              0.0010108,              0.0010108
                    456,                0.61045,                0.69982,                0.40148,                0.97196,                0.99958,                      1,                  0.995,                0.92975,                0.99958,                      1,                  0.995,                0.77646,                0.42826,                0.46956,                0.25098,                0.86665,               0.000991,               0.000991,               0.000991
                    457,                0.60395,                0.71051,                0.38403,                0.95703,                0.99957,                      1,                  0.995,                0.92969,                0.99957,                      1,                  0.995,                0.77678,                0.42828,                0.46933,                0.25067,                0.86647,              0.0009712,              0.0009712,              0.0009712
                    458,                0.59035,                0.70228,                0.37785,                0.95951,                0.99955,                      1,                  0.995,                0.92976,                0.99955,                      1,                  0.995,                0.77776,                0.42743,                0.46911,                 0.2507,                0.86612,              0.0009514,              0.0009514,              0.0009514
                    459,                 0.5961,                0.68495,                0.38493,                0.95327,                0.99954,                      1,                  0.995,                0.92892,                0.99954,                      1,                  0.995,                0.77648,                0.42747,                0.46893,                0.24975,                0.86579,              0.0009316,              0.0009316,              0.0009316
                    460,                0.58476,                0.68958,                0.37798,                0.94378,                0.99955,                      1,                  0.995,                0.92929,                0.99955,                      1,                  0.995,                0.77687,                0.42677,                0.46886,                0.25029,                0.86568,              0.0009118,              0.0009118,              0.0009118
                    461,                0.60713,                0.66656,                0.40033,                0.95617,                0.99955,                      1,                  0.995,                0.92972,                0.99955,                      1,                  0.995,                 0.7768,                0.42667,                0.46874,                0.24974,                0.86549,               0.000892,               0.000892,               0.000892
                    462,                0.61069,                0.71308,                0.39641,                0.96443,                0.99954,                      1,                  0.995,                0.92942,                0.99954,                      1,                  0.995,                0.77686,                0.42632,                0.46868,                0.25006,                0.86532,              0.0008722,              0.0008722,              0.0008722
                    463,                0.60773,                0.67575,                0.38445,                0.97381,                0.99953,                      1,                  0.995,                0.93003,                0.99953,                      1,                  0.995,                0.77719,                  0.426,                0.46867,                0.24988,                0.86523,              0.0008524,              0.0008524,              0.0008524
                    464,                0.59634,                0.69776,                0.39759,                0.96754,                0.99952,                      1,                  0.995,                0.93011,                0.99952,                      1,                  0.995,                0.77695,                 0.4253,                0.46856,                0.24995,                0.86495,              0.0008326,              0.0008326,              0.0008326
                    465,                0.58335,                0.66396,                0.37382,                0.95125,                0.99951,                      1,                  0.995,                0.93066,                0.99951,                      1,                  0.995,                0.77653,                0.42497,                0.46839,                0.24935,                0.86481,              0.0008128,              0.0008128,              0.0008128
                    466,                0.59545,                0.68675,                0.37401,                0.96004,                0.99952,                      1,                  0.995,                0.92999,                0.99952,                      1,                  0.995,                0.77779,                0.42467,                0.46824,                0.24985,                0.86459,               0.000793,               0.000793,               0.000793
                    467,                0.57423,                0.70899,                0.36784,                  0.945,                0.99952,                      1,                  0.995,                0.93037,                0.99952,                      1,                  0.995,                0.77727,                 0.4243,                0.46805,                0.24959,                0.86436,              0.0007732,              0.0007732,              0.0007732
                    468,                0.59068,                0.69368,                0.37322,                0.94672,                0.99952,                      1,                  0.995,                0.93014,                0.99952,                      1,                  0.995,                0.77717,                0.42405,                0.46789,                0.24945,                0.86422,              0.0007534,              0.0007534,              0.0007534
                    469,                0.57933,                0.66328,                0.37762,                0.94946,                0.99952,                      1,                  0.995,                0.93023,                0.99952,                      1,                  0.995,                 0.7768,                0.42408,                 0.4678,                0.24973,                0.86409,              0.0007336,              0.0007336,              0.0007336
                    470,                0.60023,                0.68583,                0.39091,                0.95502,                 0.9995,                      1,                  0.995,                 0.9305,                 0.9995,                      1,                  0.995,                0.77734,                0.42364,                0.46757,                0.24972,                 0.8639,              0.0007138,              0.0007138,              0.0007138
                    471,                0.58724,                  0.691,                0.38391,                0.96311,                0.99951,                      1,                  0.995,                0.93069,                0.99951,                      1,                  0.995,                0.77635,                0.42334,                0.46744,                0.25008,                0.86367,               0.000694,               0.000694,               0.000694
                    472,                0.57914,                0.67295,                0.39123,                0.94924,                 0.9995,                      1,                  0.995,                0.93085,                 0.9995,                      1,                  0.995,                0.77675,                0.42321,                0.46723,                0.24973,                0.86359,              0.0006742,              0.0006742,              0.0006742
                    473,                0.58351,                0.67288,                0.38102,                0.95753,                0.99951,                      1,                  0.995,                0.93093,                0.99951,                      1,                  0.995,                 0.7775,                0.42315,                0.46698,                0.24943,                0.86335,              0.0006544,              0.0006544,              0.0006544
                    474,                0.59359,                0.68287,                0.38289,                0.95192,                0.99949,                      1,                  0.995,                0.93122,                0.99949,                      1,                  0.995,                0.77722,                0.42245,                0.46673,                0.24959,                0.86306,              0.0006346,              0.0006346,              0.0006346
                    475,                0.58729,                 0.6907,                0.38666,                0.95515,                0.99949,                      1,                  0.995,                0.93095,                0.99949,                      1,                  0.995,                0.77712,                0.42222,                 0.4665,                0.25016,                0.86284,              0.0006148,              0.0006148,              0.0006148
                    476,                0.57406,                0.68516,                0.36794,                0.94638,                0.99948,                      1,                  0.995,                 0.9309,                0.99948,                      1,                  0.995,                0.77812,                0.42178,                0.46625,                0.24905,                0.86262,               0.000595,               0.000595,               0.000595
                    477,                0.58207,                0.66914,                0.37138,                0.95582,                0.99947,                      1,                  0.995,                0.92973,                0.99947,                      1,                  0.995,                0.77715,                0.42189,                0.46611,                0.24942,                 0.8625,              0.0005752,              0.0005752,              0.0005752
                    478,                0.56992,                0.65358,                0.37936,                0.94215,                0.99947,                      1,                  0.995,                0.93004,                0.99947,                      1,                  0.995,                0.77769,                0.42159,                0.46591,                 0.2491,                0.86233,              0.0005554,              0.0005554,              0.0005554
                    479,                0.56758,                0.64105,                 0.3785,                0.94043,                0.99946,                      1,                  0.995,                0.93007,                0.99946,                      1,                  0.995,                0.77777,                 0.4212,                0.46568,                0.24879,                0.86205,              0.0005356,              0.0005356,              0.0005356
                    480,                0.57048,                0.66403,                0.37794,                0.95634,                0.99946,                      1,                  0.995,                0.92932,                0.99946,                      1,                  0.995,                 0.7783,                0.42063,                0.46542,                0.24809,                0.86177,              0.0005158,              0.0005158,              0.0005158
                    481,                0.58834,                0.69521,                0.40109,                0.94131,                0.99947,                      1,                  0.995,                0.93019,                0.99947,                      1,                  0.995,                0.77822,                0.42071,                0.46522,                 0.2486,                0.86159,               0.000496,               0.000496,               0.000496
                    482,                0.55482,                 0.6787,                0.36609,                0.94357,                0.99945,                      1,                  0.995,                0.93026,                0.99945,                      1,                  0.995,                0.77746,                0.42005,                0.46502,                 0.2475,                0.86129,              0.0004762,              0.0004762,              0.0004762
                    483,                 0.5688,                0.66994,                0.38778,                 0.9388,                0.99945,                      1,                  0.995,                0.92993,                0.99945,                      1,                  0.995,                0.77806,                0.41948,                0.46487,                0.24786,                0.86109,              0.0004564,              0.0004564,              0.0004564
                    484,                0.56962,                0.66925,                0.37209,                0.94311,                0.99945,                      1,                  0.995,                0.93043,                0.99945,                      1,                  0.995,                0.77843,                0.41954,                0.46454,                0.24732,                0.86088,              0.0004366,              0.0004366,              0.0004366
                    485,                0.56351,                0.69382,                0.37164,                0.94373,                0.99945,                      1,                  0.995,                0.93005,                0.99945,                      1,                  0.995,                0.77789,                0.41882,                0.46431,                0.24698,                0.86065,              0.0004168,              0.0004168,              0.0004168
                    486,                0.55775,                0.63202,                0.36529,                 0.9433,                0.99944,                      1,                  0.995,                0.92945,                0.99944,                      1,                  0.995,                0.77871,                0.41843,                0.46409,                0.24653,                0.86045,               0.000397,               0.000397,               0.000397
                    487,                 0.5683,                0.69184,                0.37405,                0.94504,                0.99944,                      1,                  0.995,                 0.9285,                0.99944,                      1,                  0.995,                0.77848,                0.41815,                0.46387,                0.24667,                0.86017,              0.0003772,              0.0003772,              0.0003772
                    488,                0.57678,                0.66726,                0.36976,                0.95194,                0.99943,                      1,                  0.995,                0.92952,                0.99943,                      1,                  0.995,                 0.7783,                0.41761,                0.46363,                0.24656,                0.85993,              0.0003574,              0.0003574,              0.0003574
                    489,                0.55561,                0.65685,                0.35738,                0.93885,                0.99943,                      1,                  0.995,                0.93066,                0.99943,                      1,                  0.995,                0.77805,                0.41767,                0.46351,                0.24661,                0.85965,              0.0003376,              0.0003376,              0.0003376
                    490,                0.57087,                0.68748,                0.39013,                0.94747,                0.99941,                      1,                  0.995,                 0.9307,                0.99941,                      1,                  0.995,                0.77769,                0.41712,                 0.4633,                0.24645,                0.85958,              0.0003178,              0.0003178,              0.0003178
                    491,                 0.5743,                0.69477,                0.36226,                0.95332,                0.99942,                      1,                  0.995,                0.92985,                0.99942,                      1,                  0.995,                0.77793,                0.41691,                0.46321,                0.24653,                0.85939,               0.000298,               0.000298,               0.000298
                    492,                0.55576,                0.67673,                0.35824,                0.94262,                0.99941,                      1,                  0.995,                0.93071,                0.99941,                      1,                  0.995,                0.77791,                0.41638,                0.46299,                0.24662,                0.85917,              0.0002782,              0.0002782,              0.0002782
                    493,                0.55454,                0.66634,                 0.3694,                0.93132,                0.99942,                      1,                  0.995,                0.93062,                0.99942,                      1,                  0.995,                0.77726,                0.41607,                0.46276,                0.24665,                0.85894,              0.0002584,              0.0002584,              0.0002584
                    494,                0.56882,                0.67808,                0.37112,                0.94707,                0.99941,                      1,                  0.995,                 0.9309,                0.99941,                      1,                  0.995,                0.77794,                0.41597,                 0.4626,                0.24627,                0.85861,              0.0002386,              0.0002386,              0.0002386
                    495,                0.55678,                0.67409,                0.36576,                0.93923,                0.99941,                      1,                  0.995,                0.93114,                0.99941,                      1,                  0.995,                0.77844,                0.41565,                0.46242,                0.24671,                0.85842,              0.0002188,              0.0002188,              0.0002188
                    496,                0.57072,                 0.6707,                0.37522,                0.93278,                0.99941,                      1,                  0.995,                0.93053,                0.99941,                      1,                  0.995,                0.77711,                0.41581,                0.46224,                  0.246,                0.85822,               0.000199,               0.000199,               0.000199
                    497,                0.56918,                0.67736,                0.37148,                0.93771,                 0.9994,                      1,                  0.995,                0.93103,                 0.9994,                      1,                  0.995,                0.77709,                0.41511,                0.46204,                0.24611,                0.85805,              0.0001792,              0.0001792,              0.0001792
